sample_ID,location,treatment,soiltype,replicate,hrs_incubated,mgC,year_inc,year_col
NWMC OM2,N,MWC,OM,2,48,0.00099239,2017,2016
NWMC OM3,N,MWC,OM,3,48,0.000960578,2017,2016
NWMC OM4,N,MWC,OM,4,48,0.000858591,2017,2016
NWMC OM5,N,MWC,OM,5,48,0.000985231,2017,2016
NWMC OM6,N,MWC,OM,6,48,0.000845682,2017,2016
NWMC OM7,N,MWC,OM,7,48,0.000664663,2017,2016
NWMC OM8,N,MWC,OM,8,48,0.001022018,2017,2016
NWMC OM9,N,MWC,OM,9,48,0.001356223,2017,2016
NWMC OM10,N,MWC,OM,10,48,0.000927432,2017,2016
CO OS1,C,O,OS,1,48,0.001208933,2017,2016
CO OS2,C,O,OS,2,48,0.000808338,2017,2016
CO OS3,C,O,OS,3,48,0.000904185,2017,2016
CO OS4,C,O,OS,4,48,0.000875091,2017,2016
CO OS5,C,O,OS,5,48,0.000887442,2017,2016
CO OS6,C,O,OS,6,48,0.000974943,2017,2016
CO OS7,C,O,OS,7,48,0.001081031,2017,2016
CO OS8,C,O,OS,8,48,0.001040993,2017,2016
CO OS9,C,O,OS,9,48,0.00112546,2017,2016
CO OS10,C,O,OS,10,48,0.000830759,2017,2016
CO UT1,C,O,UT,1,48,0.001065283,2017,2016
CO UT2,C,O,UT,2,48,0.000854757,2017,2016
CO UT3,C,O,UT,3,48,0.000869923,2017,2016
CO UT4,C,O,UT,4,48,0.001168725,2017,2016
CO UT5,C,O,UT,5,48,0.001044099,2017,2016
CO UT6,C,O,UT,6,48,0.000988434,2017,2016
CO UT7,C,O,UT,7,48,0.000921098,2017,2016
CO UT8,C,O,UT,8,48,0.000812487,2017,2016
CO UT9,C,O,UT,9,48,0.001434454,2017,2016
CO UT10,C,O,UT,10,48,0.00088834,2017,2016
CO OM1,C,O,OM,1,48,0.000911562,2017,2016
CO OM2,C,O,OM,2,48,0.001126552,2017,2016
CO OM3,C,O,OM,3,48,0.000979966,2017,2016
CO OM4,C,O,OM,4,48,0.000986008,2017,2016
CO OM5,C,O,OM,5,48,0.000843425,2017,2016
CO OM6,C,O,OM,6,48,0.001080982,2017,2016
CO OM7,C,O,OM,7,48,0.001569005,2017,2016
CO OM8,C,O,OM,8,48,0.000798559,2017,2016
CO OM9,C,O,OM,9,48,0.0008715,2017,2016
CO OM10,C,O,OM,10,48,0.000924107,2017,2016
SC OS1,S,C,OS,1,48,0.000872398,2017,2016
SC OS2,S,C,OS,2,48,0.00106817,2017,2016
SC OS3,S,C,OS,3,48,0.000923404,2017,2016
SC OS4,S,C,OS,4,48,0.000837359,2017,2016
SC OS5,S,C,OS,5,48,0.000935269,2017,2016
SC OS6,S,C,OS,6,48,0.001366293,2017,2016
SC OS7,S,C,OS,7,48,0.000952643,2017,2016
SC OS8,S,C,OS,8,48,0.000886229,2017,2016
SC OS9,S,C,OS,9,48,0.00112466,2017,2016
SC OS10,S,C,OS,10,48,0.000980645,2017,2016
SC UT1,S,C,UT,1,48,0.001037741,2017,2016
SC UT2,S,C,UT,2,48,0.001197431,2017,2016
SC UT3,S,C,UT,3,48,0.001366366,2017,2016
SC UT4,S,C,UT,4,48,0.001340936,2017,2016
SC UT5,S,C,UT,5,48,0.001059386,2017,2016
SC UT6,S,C,UT,6,48,0.001313759,2017,2016
SC UT7,S,C,UT,7,48,0.001447752,2017,2016
SC UT8,S,C,UT,8,48,0.001576163,2017,2016
SC UT9,S,C,UT,9,48,0.0012026,2017,2016
SC UT10,S,C,UT,10,48,0.002143915,2017,2016
SC OM1,S,C,OM,1,48,0.000841266,2017,2016
SC OM2,S,C,OM,2,48,0.000812754,2017,2016
SC OM3,S,C,OM,3,48,0.000834544,2017,2016
SC OM4,S,C,OM,4,48,0.000975647,2017,2016
SC OM5,S,C,OM,5,48,0.001438555,2017,2016
SC OM6,S,C,OM,6,48,0.000737216,2017,2016
SC OM7,S,C,OM,7,48,0.000887709,2017,2016
SC OM8,S,C,OM,8,48,0.000933377,2017,2016
SC OM9,S,C,OM,9,48,0.000902778,2017,2016
SC OM10,S,C,OM,10,48,0.000929834,2017,2016
NO OS1,N,O,OS,1,72,0.001061688,2017,2016
NO OS2,N,O,OS,2,72,0.000916836,2017,2016
NO OS3,N,O,OS,3,72,0.00099717,2017,2016
NO OS4,N,O,OS,4,72,0.001439082,2017,2016
NO OS5,N,O,OS,5,72,0.000977564,2017,2016
NO OS6,N,O,OS,6,72,0.001093797,2017,2016
NO OS7,N,O,OS,7,72,0.001254013,2017,2016
NO OS8,N,O,OS,8,72,0.001136851,2017,2016
NO OS9,N,O,OS,9,72,0.001294933,2017,2016
NO OS10,N,O,OS,10,72,0.001213746,2017,2016
NO UT1,N,O,UT,1,72,0.001008994,2017,2016
NO UT2,N,O,UT,2,72,0.00147694,2017,2016
NO UT3,N,O,UT,3,72,0.001354079,2017,2016
NO UT4,N,O,UT,4,72,0.001583859,2017,2016
NO UT5,N,O,UT,5,72,0.001193813,2017,2016
NO UT6,N,O,UT,6,72,0.002103155,2017,2016
NO UT7,N,O,UT,7,72,0.001243996,2017,2016
NO UT8,N,O,UT,8,72,0.001998906,2017,2016
NO UT9,N,O,UT,9,72,0.001285142,2017,2016
NO UT10,N,O,UT,10,72,0.0013351,2017,2016
NO OM1,N,O,OM,1,72,0.0012809,2017,2016
NO OM2,N,O,OM,2,72,0.000939782,2017,2016
NO OM3,N,O,OM,3,72,0.001013538,2017,2016
NO OM4,N,O,OM,4,72,0.000988032,2017,2016
NO OM5,N,O,OM,5,72,0.001493634,2017,2016
NO OM6,N,O,OM,6,72,0.000962652,2017,2016
NO OM7,N,O,OM,7,72,0.001587775,2017,2016
NO OM8,N,O,OM,8,72,0.000865975,2017,2016
NO OM9,N,O,OM,9,72,0.001062341,2017,2016
NO OM10,N,O,OM,10,72,0.000781147,2017,2016
CC OS1,C,C,OS,1,72,0.00159242,2017,2016
CC OS2,C,C,OS,2,72,0.001081421,2017,2016
CC OS3,C,C,OS,3,72,0.001184424,2017,2016
CC OS4,C,C,OS,4,72,0.001063119,2017,2016
CC OS5,C,C,OS,5,72,0.001168407,2017,2016
CC OS6,C,C,OS,6,72,0.001444254,2017,2016
CC OS7,C,C,OS,7,72,0.001174131,2017,2016
CC OS8,C,C,OS,8,72,0.00147109,2017,2016
CC OS9,C,C,OS,9,72,0.001682896,2017,2016
CC OS10,C,C,OS,10,72,0.000891606,2017,2016
CC UT1,C,C,UT,1,72,0.001146893,2017,2016
CC UT2,C,C,UT,2,72,0.000791566,2017,2016
CC UT3,C,C,UT,3,72,0.00091651,2017,2016
CC UT4,C,C,UT,4,72,0.001171771,2017,2016
CC UT5,C,C,UT,5,72,0.001186181,2017,2016
CC UT6,C,C,UT,6,72,0.001023078,2017,2016
CC UT7,C,C,UT,7,72,0.001430547,2017,2016
CC UT8,C,C,UT,8,72,0.000867481,2017,2016
CC UT9,C,C,UT,9,72,0.001305276,2017,2016
CC UT10,C,C,UT,10,72,0.001369091,2017,2016
CC OM1,C,C,OM,1,72,0.00111988,2017,2016
CC OM2,C,C,OM,2,72,0.001130725,2017,2016
CC OM3,C,C,OM,3,72,0.001126332,2017,2016
CC OM4,C,C,OM,4,72,0.00150478,2017,2016
CC OM5,C,C,OM,5,72,0.00099225,2017,2016
CC OM6,C,C,OM,6,72,0.000994007,2017,2016
CC OM7,C,C,OM,7,72,0.000884226,2017,2016
CC OM8,C,C,OM,8,72,0.001222984,2017,2016
CC OM9,C,C,OM,9,72,0.000943447,2017,2016
CC OM10,C,C,OM,10,72,0.001002216,2017,2016
SMW OS1,S,MW,OS,1,72,0.000887314,2017,2016
SMW OS2,S,MW,OS,2,72,0.000963505,2017,2016
SMW OS3,S,MW,OS,3,72,0.001200842,2017,2016
SMW OS4,S,MW,OS,4,72,0.000909832,2017,2016
SMW OS5,S,MW,OS,5,72,0.000989212,2017,2016
SMW OS6,S,MW,OS,6,72,0.00088277,2017,2016
SMW OS7,S,MW,OS,7,72,0.001116642,2017,2016
SMW OS8,S,MW,OS,8,72,0.001032718,2017,2016
SMW OS9,S,MW,OS,9,72,0.001363945,2017,2016
SMW OS10,S,MW,OS,10,72,0.001687721,2017,2016
SMW UT1,S,MW,UT,1,72,0.001100324,2017,2016
SMW UT2,S,MW,UT,2,72,0.001039019,2017,2016
SMW UT3,S,MW,UT,3,72,0.001828441,2017,2016
SMW UT4,S,MW,UT,4,72,0.001195896,2017,2016
SMW UT5,S,MW,UT,5,72,0.001089052,2017,2016
SMW UT6,S,MW,UT,6,72,0.000845364,2017,2016
SMW UT7,S,MW,UT,7,72,0.001062216,2017,2016
SMW UT8,S,MW,UT,8,72,0.000812754,2017,2016
SMW UT9,S,MW,UT,9,72,0.001008618,2017,2016
SMW UT10,S,MW,UT,10,72,0.000921907,2017,2016
SMW OM1,S,MW,OM,1,72,0.001204909,2017,2016
SMW OM2,S,MW,OM,2,72,0.001058701,2017,2016
SMW OM3,S,MW,OM,3,72,0.000796561,2017,2016
SMW OM4,S,MW,OM,4,72,0.000876494,2017,2016
SMW OM5,S,MW,OM,5,72,0.000888619,2017,2016
SMW OM6,S,MW,OM,6,72,0.001099722,2017,2016
SMW OM7,S,MW,OM,7,72,0.000778336,2017,2016
SMW OM8,S,MW,OM,8,72,0.001027998,2017,2016
SMW OM9,S,MW,OM,9,72,0.001368815,2017,2016
SMW OM10,S,MW,OM,10,72,0.001564177,2017,2016
NC OS1,N,C,OS,1,72,0.001055711,2017,2016
NC OS2,N,C,OS,2,72,0.001096305,2017,2016
NC OS3,N,C,OS,3,72,0.001326694,2017,2016
NC OS4,N,C,OS,4,72,0.001194977,2017,2016
NC OS5,N,C,OS,5,72,0.001294989,2017,2016
NC OS6,N,C,OS,6,72,0.001079502,2017,2016
NC OS7,N,C,OS,7,72,0.001320241,2017,2016
NC OS8,N,C,OS,8,72,0.001536775,2017,2016
NC OS9,N,C,OS,9,72,0.001113765,2017,2016
NC OS10,N,C,OS,10,72,0.001069177,2017,2016
NC UT1,N,C,UT,1,72,0.001695553,2017,2016
NC UT2,N,C,UT,2,72,0.001040345,2017,2016
NC UT3,N,C,UT,3,72,0.001083423,2017,2016
NC UT4,N,C,UT,4,72,0.001004037,2017,2016
NC UT5,N,C,UT,5,72,0.001853141,2017,2016
NC UT6,N,C,UT,6,72,0.001476967,2017,2016
NC UT7,N,C,UT,7,72,0.001838633,2017,2016
NC UT8,N,C,UT,8,72,0.001311109,2017,2016
NC UT9,N,C,UT,9,72,0.001311109,2017,2016
NC UT10,N,C,UT,10,72,0.001044071,2017,2016
NC OM1,N,C,OM,1,72,0.001151169,2017,2016
NC OM2,N,C,OM,2,72,0.00098738,2017,2016
NC OM3,N,C,OM,3,72,0.001014459,2017,2016
NC OM4,N,C,OM,4,72,0.001077408,2017,2016
NC OM5,N,C,OM,5,72,0.001239419,2017,2016
NC OM6,N,C,OM,6,72,0.000867425,2017,2016
NC OM7,N,C,OM,7,72,0.000879065,2017,2016
NC OM8,N,C,OM,8,72,0.001328959,2017,2016
NC OM9,N,C,OM,9,72,0.001101638,2017,2016
NC OM10,N,C,OM,10,72,0.000908798,2017,2016
CMW OS1,C,MW,OS,1,72,0.000845362,2017,2016
CMW OS2,C,MW,OS,2,72,0.001232186,2017,2016
CMW OS3,C,MW,OS,3,72,0.001035889,2017,2016
CMW OS4,C,MW,OS,4,72,0.000969555,2017,2016
CMW OS5,C,MW,OS,5,72,0.001711077,2017,2016
CMW OS6,C,MW,OS,6,72,0.001326621,2017,2016
CMW OS7,C,MW,OS,7,72,0.000906753,2017,2016
CMW OS8,C,MW,OS,8,72,0.000973622,2017,2016
CMW OS9,C,MW,OS,9,72,0.000920609,2017,2016
CMW OS10,C,MW,OS,10,72,0.000876021,2017,2016
CMW UT1,C,MW,UT,1,72,0.001168994,2017,2016
CMW UT2,C,MW,UT,2,72,0.000953434,2017,2016
CMW UT3,C,MW,UT,3,72,0.001899232,2017,2016
CMW UT4,C,MW,UT,4,72,0.001168775,2017,2016
CMW UT5,C,MW,UT,5,72,0.001763417,2017,2016
CMW UT6,C,MW,UT,6,72,0.001321507,2017,2016
CMW UT7,C,MW,UT,7,72,0.0013875,2017,2016
CMW UT8,C,MW,UT,8,72,0.001033332,2017,2016
CMW UT9,C,MW,UT,9,72,0.001597142,2017,2016
CMW UT10,C,MW,UT,10,72,0.001099933,2017,2016
CMW OM1,C,MW,OM,1,72,0.001563464,2017,2016
CMW OM2,C,MW,OM,2,72,0.000891119,2017,2016
CMW OM3,C,MW,OM,3,72,0.000934927,2017,2016
CMW OM4,C,MW,OM,4,72,0.001455441,2017,2016
CMW OM5,C,MW,OM,5,72,0.000808324,2017,2016
CMW OM6,C,MW,OM,6,72,0.001036035,2017,2016
SMWC OS1,S,MWC,OS,1,72,0.001220522,2017,2016
SMWC OS2,S,MWC,OS,2,72,0.000937411,2017,2016
SMWC OS3,S,MWC,OS,3,72,0.00119544,2017,2016
SMWC OS4,S,MWC,OS,4,72,0.001009881,2017,2016
SMWC OS5,S,MWC,OS,5,72,0.001211,2017,2016
SMWC OS6,S,MWC,OS,6,72,0.001118416,2017,2016
SMWC OS7,S,MWC,OS,7,72,0.001321459,2017,2016
SMWC OS8,S,MWC,OS,8,72,0.001004889,2017,2016
SMWC OS9,S,MWC,OS,9,72,0.001146712,2017,2016
SMWC OS10,S,MWC,OS,10,72,0.001059047,2017,2016
SMWC UT1,S,MWC,UT,1,72,0.00128235,2017,2016
SMWC UT2,S,MWC,UT,2,72,0.00104468,2017,2016
SMWC UT3,S,MWC,UT,3,72,0.001239102,2017,2016
SMWC UT4,S,MWC,UT,4,72,0.00099605,2017,2016
SMWC UT5,S,MWC,UT,5,72,0.000912816,2017,2016
SMWC UT6,S,MWC,UT,6,72,0.001064964,2017,2016
SMWC UT7,S,MWC,UT,7,72,0.001235327,2017,2016
SMWC UT8,S,MWC,UT,8,72,0.000931494,2017,2016
SMWC UT9,S,MWC,UT,9,72,0.00130563,2017,2016
SMWC UT10,S,MWC,UT,10,72,0.000924748,2017,2016
SMWC OM1,S,MWC,OM,1,72,0.001004889,2017,2016
SMWC OM2,S,MWC,OM,2,72,0.000697549,2017,2016
SMWC OM3,S,MWC,OM,3,72,0.00085408,2017,2016
SMWC OM4,S,MWC,OM,4,72,0.000934221,2017,2016
SMWC OM5,S,MWC,OM,5,72,0.000835476,2017,2016
SMWC OM6,S,MWC,OM,6,72,0.001176348,2017,2016
SMWC OM7,S,MWC,OM,7,72,0.000796197,2017,2016
SMWC OM8,S,MWC,OM,8,72,0.001253859,2017,2016
SMWC OM9,S,MWC,OM,9,72,0.001171502,2017,2016
SMWC OM10,S,MWC,OM,10,72,0.000824079,2017,2016
NMW OS1,N,MW,OS,1,72,0.001124109,2017,2016
NMW OS2,N,MW,OS,2,72,0.001135244,2017,2016
NMW OS3,N,MW,OS,3,72,0.001094699,2017,2016
NMW OS4,N,MW,OS,4,72,0.001282669,2017,2016
NMW OS5,N,MW,OS,5,72,0.001200493,2017,2016
NMW OS6,N,MW,OS,6,72,0.001076235,2017,2016
NMW OS7,N,MW,OS,7,72,0.000949637,2017,2016
NMW OS8,N,MW,OS,8,72,0.001193353,2017,2016
NMW OS9,N,MW,OS,9,72,0.001287941,2017,2016
NMW OS10,N,MW,OS,10,72,0.001145007,2017,2016
NMW UT1,N,MW,UT,1,72,0.001911695,2017,2016
NMW UT2,N,MW,UT,2,72,0.001061294,2017,2016
NMW UT3,N,MW,UT,3,72,0.001236404,2017,2016
NMW UT4,N,MW,UT,4,72,0.000945453,2017,2016
NMW UT5,N,MW,UT,5,72,0.001624378,2017,2016
NMW UT6,N,MW,UT,6,72,0.001190942,2017,2016
NMW UT7,N,MW,UT,7,72,0.001474872,2017,2016
NMW UT8,N,MW,UT,8,72,0.001557474,2017,2016
NMW UT9,N,MW,UT,9,72,0.002079109,2017,2016
NMW UT10,N,MW,UT,10,72,0.001288887,2017,2016
NMW OM1,N,MW,OM,1,72,0.000881433,2017,2016
NMW OM2,N,MW,OM,2,72,0.000902166,2017,2016
NMW OM3,N,MW,OM,3,72,0.000871598,2017,2016
NMW OM4,N,MW,OM,4,72,0.000677883,2017,2016
NMW OM5,N,MW,OM,5,72,0.001210895,2017,2016
NMW OM6,N,MW,OM,6,72,0.00078883,2017,2016
NMW OM7,N,MW,OM,7,72,0.000878761,2017,2016
NMW OM8,N,MW,OM,8,72,0.001039024,2017,2016
NMW OM9,N,MW,OM,9,72,0.000765024,2017,2016
NMW OM10,N,MW,OM,10,72,0.001170776,2017,2016
CMWC OS1,C,MWC,OS,1,72,0.00101744,2017,2016
CMWC OS2,C,MWC,OS,2,72,0.000856609,2017,2016
CMWC OS3,C,MWC,OS,3,72,0.001171769,2017,2016
CMWC OS4,C,MWC,OS,4,72,0.001357754,2017,2016
CMWC OS5,C,MWC,OS,5,72,0.001066141,2017,2016
CMWC OS6,C,MWC,OS,6,72,0.000774527,2017,2016
CMWC OS7,C,MWC,OS,7,72,0.001041341,2017,2016
CMWC OS8,C,MWC,OS,8,72,0.000843985,2017,2016
CMWC OS9,C,MWC,OS,9,72,0.000798736,2017,2016
CMWC OS10,C,MWC,OS,10,72,0.001066613,2017,2016
CMWC UT1,C,MWC,UT,1,72,0.00129423,2017,2016
CMWC UT2,C,MWC,UT,2,72,0.000901977,2017,2016
CMWC UT3,C,MWC,UT,3,72,0.001180658,2017,2016
CMWC UT4,C,MWC,UT,4,72,0.001008929,2017,2016
CMWC UT5,C,MWC,UT,5,72,0.002116165,2017,2016
CMWC UT6,C,MWC,UT,6,72,0.000857579,2017,2016
CMWC UT7,C,MWC,UT,7,72,0.001118009,2017,2016
CMWC UT8,C,MWC,UT,8,72,0.001030017,2017,2016
CMWC UT9,C,MWC,UT,9,72,0.001345649,2017,2016
CMWC UT10,C,MWC,UT,10,72,0.001445557,2017,2016
CMWC OM1,C,MWC,OM,1,72,0.001358628,2017,2016
CMWC OM2,C,MWC,OM,2,72,0.000938029,2017,2016
CMWC OM3,C,MWC,OM,3,72,0.001041105,2017,2016
CMWC OM4,C,MWC,OM,4,72,0.001030466,2017,2016
CMWC OM5,C,MWC,OM,5,72,0.000932734,2017,2016
CMWC OM6,C,MWC,OM,6,72,0.001424894,2017,2016
CMWC OM7,C,MWC,OM,7,72,0.000842377,2017,2016
CMWC OM8,C,MWC,OM,8,72,0.000781171,2017,2016
CMWC OM9,C,MWC,OM,9,72,0.000949259,2017,2016
CMWC OM10,C,MWC,OM,10,72,0.000909045,2017,2016
SO OS1,S,O,OS,1,72,0.001460971,2017,2016
SO OS2,S,O,OS,2,72,0.001443902,2017,2016
SO OS3,S,O,OS,3,72,0.001268225,2017,2016
SO OS4,S,O,OS,4,72,0.001556552,2017,2016
SO OS5,S,O,OS,5,72,0.001071483,2017,2016
SO OS6,S,O,OS,6,72,0.001184559,2017,2016
SO OS7,S,O,OS,7,72,0.001244418,2017,2016
SO OS8,S,O,OS,8,72,0.00104867,2017,2016
SO OS9,S,O,OS,9,72,0.001447046,2017,2016
SO OS10,S,O,OS,10,72,0.001497945,2017,2016
SO UT1,S,O,UT,1,72,0.00126456,2017,2016
SO UT2,S,O,UT,2,72,0.001076046,2017,2016
SO UT3,S,O,UT,3,72,0.001138293,2017,2016
SO UT4,S,O,UT,4,72,0.00120028,2017,2016
SO UT5,S,O,UT,5,72,0.001488253,2017,2016
SO UT6,S,O,UT,6,72,0.001396596,2017,2016
SO UT7,S,O,UT,7,72,0.000787814,2017,2016
SO UT8,S,O,UT,8,72,0.00128397,2017,2016
SO UT9,S,O,UT,9,72,0.001333356,2017,2016
SO UT10,S,O,UT,10,72,0.001291322,2017,2016
SO OM1,S,O,OM,1,72,0.000915665,2017,2016
SO OM2,S,O,OM,2,72,0.001437495,2017,2016
SO OM3,S,O,OM,3,72,0.000802542,2017,2016
SO OM4,S,O,OM,4,72,0.001184843,2017,2016
SO OM5,S,O,OM,5,72,0.001454919,2017,2016
SO OM6,S,O,OM,6,72,0.001309526,2017,2016
SO OM7,S,O,OM,7,72,0.000818098,2017,2016
NWMC OS1,N,MWC,OS,1,72,0.000986834,2017,2016
NWMC OS2,N,MWC,OS,2,72,0.001026709,2017,2016
NWMC OS3,N,MWC,OS,3,72,0.000958884,2017,2016
NWMC OS4,N,MWC,OS,4,72,0.001015607,2017,2016
NWMC OS5,N,MWC,OS,5,72,0.001047241,2017,2016
NWMC OS6,N,MWC,OS,6,72,0.001113538,2017,2016
NWMC OS7,N,MWC,OS,7,72,0.001324235,2017,2016
NWMC OS8,N,MWC,OS,8,72,0.001221723,2017,2016
NWMC OS9,N,MWC,OS,9,72,0.001713012,2017,2016
NWMC OS10,N,MWC,OS,10,72,0.000991609,2017,2016
NWMC UT1,N,MWC,UT,1,72,0.002797562,2017,2016
NWMC UT2,N,MWC,UT,2,72,0.001255805,2017,2016
NWMC UT3,N,MWC,UT,3,72,0.001794902,2017,2016
NWMC UT4,N,MWC,UT,4,72,0.001389248,2017,2016
NWMC UT5,N,MWC,UT,5,72,0.001478743,2017,2016
NWMC UT6,N,MWC,UT,6,72,0.000962933,2017,2016
NWMC UT7,N,MWC,UT,7,72,0.001238715,2017,2016
NWMC UT8,N,MWC,UT,8,72,0.000901459,2017,2016
NWMC UT9,N,MWC,UT,9,72,0.001448104,2017,2016
NWMC UT10,N,MWC,UT,10,72,0.001089201,2017,2016
NWMC OM1,N,MWC,OM,1,72,0.001085322,2017,2016
NWMC OM2,N,MWC,OM,2,72,0.001146287,2017,2016
NWMC OM3,N,MWC,OM,3,72,0.0010637,2017,2016
NWMC OM4,N,MWC,OM,4,72,0.000935299,2017,2016
NWMC OM5,N,MWC,OM,5,72,0.001109296,2017,2016
NWMC OM6,N,MWC,OM,6,72,0.000928414,2017,2016
NWMC OM7,N,MWC,OM,7,72,0.000702324,2017,2016
NWMC OM8,N,MWC,OM,8,72,0.001150577,2017,2016
NWMC OM9,N,MWC,OM,9,72,0.001563391,2017,2016
NWMC OM10,N,MWC,OM,10,72,0.00099093,2017,2016
CO OS1,C,O,OS,1,72,0.001399696,2017,2016
CO OS2,C,O,OS,2,72,0.000900053,2017,2016
CO OS3,C,O,OS,3,72,0.000965744,2017,2016
CO OS4,C,O,OS,4,72,0.000987949,2017,2016
CO OS5,C,O,OS,5,72,0.000978616,2017,2016
CO OS6,C,O,OS,6,72,0.001078802,2017,2016
CO OS7,C,O,OS,7,72,0.001248678,2017,2016
CO OS8,C,O,OS,8,72,0.001152153,2017,2016
CO OS9,C,O,OS,9,72,0.00128756,2017,2016
CO OS10,C,O,OS,10,72,0.000904853,2017,2016
CO UT1,C,O,UT,1,72,0.00123217,2017,2016
CO UT2,C,O,UT,2,72,0.000931614,2017,2016
CO UT3,C,O,UT,3,72,0.000943831,2017,2016
CO UT4,C,O,UT,4,72,0.001329205,2017,2016
CO UT5,C,O,UT,5,72,0.001180975,2017,2016
CO UT6,C,O,UT,6,72,0.001088498,2017,2016
CO UT7,C,O,UT,7,72,0.001020794,2017,2016
CO UT8,C,O,UT,8,72,0.000850457,2017,2016
CO UT9,C,O,UT,9,72,0.001659821,2017,2016
CO UT10,C,O,UT,10,72,0.001005717,2017,2016
CO OM1,C,O,OM,1,72,0.001013716,2017,2016
CO OM2,C,O,OM,2,72,0.001305037,2017,2016
CO OM3,C,O,OM,3,72,0.001088377,2017,2016
CO OM4,C,O,OM,4,72,0.001077517,2017,2016
CO OM5,C,O,OM,5,72,0.000929651,2017,2016
CO OM6,C,O,OM,6,72,0.001246569,2017,2016
CO OM7,C,O,OM,7,72,0.001976115,2017,2016
CO OM8,C,O,OM,8,72,0.000840082,2017,2016
CO OM9,C,O,OM,9,72,0.000965308,2017,2016
CO OM10,C,O,OM,10,72,0.001005111,2017,2016
SC OS1,S,C,OS,1,72,0.000973695,2017,2016
SC OS2,S,C,OS,2,72,0.001206451,2017,2016
SC OS3,S,C,OS,3,72,0.001041302,2017,2016
SC OS4,S,C,OS,4,72,0.000930329,2017,2016
SC OS5,S,C,OS,5,72,0.001036842,2017,2016
SC OS6,S,C,OS,6,72,0.001610466,2017,2016
SC OS7,S,C,OS,7,72,0.001077444,2017,2016
SC OS8,S,C,OS,8,72,0.00097515,2017,2016
SC OS9,S,C,OS,9,72,0.001293256,2017,2016
SC OS10,S,C,OS,10,72,0.001080692,2017,2016
SC UT1,S,C,UT,1,72,0.001182769,2017,2016
SC UT2,S,C,UT,2,72,0.001404253,2017,2016
SC UT3,S,C,UT,3,72,0.001551901,2017,2016
SC UT4,S,C,UT,4,72,0.001588843,2017,2016
SC UT5,S,C,UT,5,72,0.001179132,2017,2016
SC UT6,S,C,UT,6,72,0.001523758,2017,2016
SC UT7,S,C,UT,7,72,0.001734977,2017,2016
SC UT8,S,C,UT,8,72,0.001913845,2017,2016
SC UT9,S,C,UT,9,72,0.001368571,2017,2016
SC UT10,S,C,UT,10,72,0.002719587,2017,2016
SC OM1,S,C,OM,1,72,0.000899835,2017,2016
SC OM2,S,C,OM,2,72,0.000901338,2017,2016
SC OM3,S,C,OM,3,72,0.000907349,2017,2016
SC OM4,S,C,OM,4,72,0.001086195,2017,2016
SC OM5,S,C,OM,5,72,0.00171272,2017,2016
SC OM6,S,C,OM,6,72,0.000810873,2017,2016
SC OM7,S,C,OM,7,72,0.000980604,2017,2016
SC OM8,S,C,OM,8,72,0.001032236,2017,2016
SC OM9,S,C,OM,9,72,0.00100019,2017,2016
SC OM10,S,C,OM,10,72,0.001020891,2017,2016
NO OS1,N,O,OS,1,96,0.00117734,2017,2016
NO OS2,N,O,OS,2,96,0.000972511,2017,2016
NO OS3,N,O,OS,3,96,0.001057382,2017,2016
NO OS4,N,O,OS,4,96,0.001663001,2017,2016
NO OS5,N,O,OS,5,96,0.001072965,2017,2016
NO OS6,N,O,OS,6,96,0.001173348,2017,2016
NO OS7,N,O,OS,7,96,0.00135007,2017,2016
NO OS8,N,O,OS,8,96,0.00126429,2017,2016
NO OS9,N,O,OS,9,96,0.001402197,2017,2016
NO OS10,N,O,OS,10,96,0.001353273,2017,2016
NO UT1,N,O,UT,1,96,0.001064887,2017,2016
NO UT2,N,O,UT,2,96,0.001696094,2017,2016
NO UT3,N,O,UT,3,96,0.00144247,2017,2016
NO UT4,N,O,UT,4,96,0.001819083,2017,2016
NO UT5,N,O,UT,5,96,0.001279013,2017,2016
NO UT6,N,O,UT,6,96,0.002398127,2017,2016
NO UT7,N,O,UT,7,96,0.001382336,2017,2016
NO UT8,N,O,UT,8,96,0.002307167,2017,2016
NO UT9,N,O,UT,9,96,0.001394119,2017,2016
NO UT10,N,O,UT,10,96,0.001513383,2017,2016
NO OM1,N,O,OM,1,96,0.001387355,2017,2016
NO OM2,N,O,OM,2,96,0.001015484,2017,2016
NO OM3,N,O,OM,3,96,0.001087378,2017,2016
NO OM4,N,O,OM,4,96,0.001088118,2017,2016
NO OM5,N,O,OM,5,96,0.001752261,2017,2016
NO OM6,N,O,OM,6,96,0.001063262,2017,2016
NO OM7,N,O,OM,7,96,0.001899595,2017,2016
NO OM8,N,O,OM,8,96,0.000922439,2017,2016
NO OM9,N,O,OM,9,96,0.001154276,2017,2016
NO OM10,N,O,OM,10,96,0.000848681,2017,2016
CC OS1,C,C,OS,1,96,0.001846356,2017,2016
CC OS2,C,C,OS,2,96,0.001168353,2017,2016
CC OS3,C,C,OS,3,96,0.001311805,2017,2016
CC OS4,C,C,OS,4,96,0.001164099,2017,2016
CC OS5,C,C,OS,5,96,0.001255662,2017,2016
CC OS6,C,C,OS,6,96,0.001638621,2017,2016
CC OS7,C,C,OS,7,96,0.001250189,2017,2016
CC OS8,C,C,OS,8,96,0.001690147,2017,2016
CC OS9,C,C,OS,9,96,0.001928935,2017,2016
